max,min,mean,median,var,totalvar,auc,Xmax,Xmin,Xmean,Xmedian,Xvar,Xtotalvar,Xauc,Ymax,Ymin,Ymean,Ymedian,Yvar,Ytotalvar,Yauc,subcondition,subject,gesture
7530,887,1540.5125,1245.5,1044738.228,58795,123241,5.038256228,3.647808765,4.615632214,4.709050878,0.106637077,31.93658013,369.2505771,4.667172868,2.394129979,3.589319174,3.599256048,0.1844995919,35.12476944,287.1455339,flat,P8,constant
7530,886,1468.3125,1240.5,690475.8378,46210,117465,5.314847943,3.645683931,4.645763193,4.739978702,0.120765523,31.06146551,371.6610554,4.605521759,2.217575437,3.535714958,3.576228661,0.1590732078,34.54715449,282.8571967,flat,P8,constant
7823,882,1617.75,1215.5,1432792.772,60153,129420,5.170442287,3.627125144,4.592035105,4.724143088,0.1415555379,32.09776989,367.3628084,4.882705765,2.562996032,3.654386269,3.62273968,0.1950353319,35.66323579,292.3509015,flat,P8,constant
7493,903,1455.35,1201,778041.1671,46874,116428,5.253779698,3.633391165,4.65821592,4.763257656,0.108755866,29.53604139,372.6572736,4.601666667,2.379578246,3.63871085,3.681371598,0.1539320272,33.12137536,291.096868,flat,P8,constant
2129,713,1275.6125,1105.5,150283.9112,40888,102049,4.468809074,3.041122715,3.883152422,3.903866592,0.06629639286,20.35776591,310.6521938,5.069050555,2.63617245,4.148553424,4.252543013,0.2248932398,41.66117467,331.8842739,flat,P8,constant
2015,758,1260.975,1156.5,142698.1006,39792,100878,4.271130626,3.274029851,3.860300228,3.863713972,0.05091228008,18.36793178,308.8240182,5.157335223,2.667388949,4.174040876,4.26983629,0.2271861518,42.34059015,333.9232701,flat,P8,constant
2168,747,1266.075,1120,150261.4627,40550,101286,4.382863341,3.097972973,3.817046882,3.806649934,0.06362444237,21.28860868,305.3637506,5.158907511,2.577133479,4.160255267,4.260378096,0.2415072127,40.62222391,332.8204214,flat,P8,constant
2159,822,1286.075,1168,128868.0196,36911,102886,4.251792829,3.091168091,3.782545821,3.808572408,0.06044341977,19.23369787,302.6036657,5.015728477,2.718017058,4.148646215,4.209612122,0.1969437093,38.4234124,331.8916972,flat,P8,constant
7449,295,870.7375,623,845595.7657,50384,69659,4.828375286,2.971093044,3.920393989,3.958830246,0.1333837661,29.6511469,313.6315191,5.256651017,2.063765941,3.975523063,4.042213177,0.3821396104,53.78312133,318.041845,flat,P8,constant
7586,410,949.8375,668.5,857625.353,49084,75987,4.607886905,3.191642651,3.937302512,3.98916293,0.09155171985,25.54447781,314.9842009,5.156225831,1.988620199,3.887675487,3.976953236,0.3484787577,48.57285293,311.0140389,flat,P8,constant
7431,466,1052.3375,732.5,1095681.113,58228,84187,4.334488735,2.803196803,3.762348426,3.803909672,0.07988517869,21.62240294,300.9878741,5.259479554,2.142183288,3.974293478,4.05658596,0.3398462678,50.06976188,317.9434783,flat,P8,constant
5911,451,996.8375,745,493315.4543,50404,79747,4.36834925,2.941285538,3.692323957,3.687653234,0.07894133708,22.40653638,295.3859166,5.373123123,2.1861521,3.985816852,4.117305613,0.3790135036,52.58266188,318.8653482,flat,P8,constant
2221,350,1175.7125,1155,239736.4353,41492,94057,4.337652988,2.604166667,3.56964482,3.589220779,0.07677759465,21.6676169,285.5715856,5.308300395,2.786421499,4.098364533,4.200374905,0.2395473605,42.41192787,327.8691626,flat,P8,constant
1416,192,635.375,472.5,147035.7057,40007,50830,4.525925926,2.441176471,3.567227971,3.638733359,0.1556773935,33.00559773,285.3782377,5.304119194,1.78402608,3.904984835,4.035734402,0.5757349276,62.39607354,312.3987868,flat,P8,constant
1378,168,632.1375,486,141911.8669,38787,50571,4.724279835,2.348051948,3.451459868,3.479108174,0.2314338414,40.69780855,276.1167895,5.475620975,1.728415759,4.000767114,4.119950643,0.522063339,61.68514889,320.0613691,flat,P8,constant
5256,240,757.6125,544.5,404882.291,47020,60609,4.362198168,2.350364964,3.395523616,3.461027197,0.1649372521,31.66571499,271.6418893,5.498376623,2.283276451,4.051929421,4.183202526,0.4517548734,61.34439582,324.1543536,flat,P8,constant
2901,267,759.7375,574,217454.8796,44233,60779,4.571179039,2.804034582,3.843998298,3.903249436,0.1264468868,27.87656939,307.5198638,5.33241506,1.889285714,3.672007218,3.68785287,0.5421067199,65.91652301,293.7605775,flat,P8,constant
7595,242,807.9875,527,763756.7973,54392,64639,4.713178295,2.866817156,3.815128101,3.84706655,0.1546611301,30.26473463,305.2102481,5.207171315,1.749080206,3.698438846,3.723432876,0.4560169035,57.61197066,295.8751077,flat,P8,constant
1603,268,718.9625,541,147110.9226,40031,57517,4.697761194,2.569721116,3.845078559,3.870954907,0.149629776,31.48374003,307.6062847,5.373626374,1.70311253,3.738217995,3.792547995,0.4344974325,54.70865862,299.0574396,flat,P8,constant
1716,367,828.25,664.5,149327.7595,40101,66260,4.546363636,3.010405827,3.793951838,3.802466198,0.1012227432,25.29448936,303.5161471,5.311009174,2.126951093,3.76379551,3.829730863,0.3460789646,52.60300948,301.1036408,flat,P8,constant
4800,365,903.0125,685,336891.6834,44006,72241,4.608231707,2.715319662,3.773332009,3.823663197,0.1158328381,26.00278814,301.8665607,5.32381531,2.137515078,4.087097397,4.218806631,0.4546434651,58.19553135,326.9677918,flat,P8,constant
7786,450,1051.6375,768,1035808.816,60462,84131,4.310702875,2.946043165,3.622512473,3.624947318,0.09598675753,24.16098012,289.8009978,5.412581699,2.401838477,4.296716336,4.393606615,0.3833681783,53.55585648,343.7373069,flat,P8,constant
7712,542,1178.7625,829,1418076.791,69963,94301,4.285182427,2.657494569,3.516700404,3.516625561,0.06915844021,20.95705545,281.3360323,5.51339609,2.92861392,4.444597782,4.598369309,0.3224229155,48.63290001,355.5678226,flat,P8,constant
7442,546,1161.9625,842.5,832603.5049,57582,92957,4.287277702,2.96875,3.529523579,3.54611589,0.07396272156,22.07735538,282.3618863,5.366642703,2.26901063,4.458643027,4.622902913,0.423703906,55.5725532,356.6914422,flat,P8,constant
1882,369,916.425,781,141974.4247,38044,73314,4.288762447,2.960869565,3.758642542,3.816194269,0.09578896952,24.76121444,300.6914034,5.307531381,2.307193778,4.112186934,4.199423912,0.3461825573,48.17139398,328.9749547,flat,P8,constant
1706,433,967.6125,807.5,139782.0884,38380,77409,4.238993711,2.777966102,3.690576102,3.708582334,0.08462819297,24.68504252,295.2460882,5.39158062,2.101648352,4.029967574,4.129488344,0.3633719705,49.09085127,322.3974059,flat,P8,constant
1799,422,1020.7125,863.5,150745.7517,40871,81657,4.341317365,2.844197138,3.672645288,3.693958653,0.06963538179,21.73524438,293.811623,4.971408647,2.378814047,3.956439689,4.010657332,0.2786877056,47.22869059,316.5151751,flat,P8,constant
1965,653,1161.25,1048,141649.0759,38416,92900,4.317889318,2.968289086,3.664253352,3.68422569,0.06426322681,21.6333855,293.1402681,4.965633423,2.430956969,3.914442051,3.951130731,0.2223660398,40.46364634,313.1553641,flat,P8,constant
6825,20,697.375,194,1894547.275,68310,55790,5.078431373,1.561538462,3.603641136,3.601143451,0.5141695886,58.8379528,288.2912909,5.814016173,1.426966292,3.45105733,3.453901895,1.017320145,87.16159676,276.0845864,flat,P8,freeplay
1056,14,329.9,136,117796.3949,36135,26392,5.042372881,1.896551724,3.42672046,3.457834758,0.4636625886,55.31265246,274.1376368,5.718377088,1.123260437,3.333997822,3.319646098,1.150506727,94.27027326,266.7198257,flat,P8,freeplay
5048,18,519.975,161,887808.0247,50375,41598,5.435897436,1.880769231,3.526360721,3.400131062,0.4560573334,51.10077397,282.1088577,5.820183486,1.065006916,3.307090493,3.213386901,1.088366803,99.8030758,264.5672394,flat,P8,freeplay
6635,35,789.225,169.5,2182179.493,88832,63138,5.245283019,2.423611111,3.669742371,3.653581267,0.3181980859,47.03854355,293.5793897,5.368872549,1.107438017,3.326932967,3.378072465,1.055427174,89.40351935,266.1546374,flat,P8,freeplay
1181,71,449.7,266.5,131837.5797,37227,35976,4.775510204,1.987951807,3.561372965,3.624899836,0.365837605,51.59202305,284.9098372,5.746049661,1.292598967,3.552915014,3.566509434,0.7785504879,79.83349759,284.2332011,flat,P8,freeplay
7232,106,754.625,328,1384052.263,60958,60370,4.565934066,2.37966805,3.615654224,3.606475472,0.229423451,46.9188285,289.2523379,5.442186744,1.45112782,3.521500892,3.469494048,0.8234124552,85.13701987,281.7200714,flat,P8,freeplay
1175,57,442.3875,269,121586.3922,36110,35391,5.353448276,1.886138614,3.678778318,3.772541718,0.3637752432,53.40198585,294.3022655,5.533797217,1.440594059,3.56644084,3.504207359,0.7193709221,74.926027,285.3152672,flat,P8,freeplay
7224,47,669.6625,328,1165650.15,62253,53573,4.821428571,2.420289855,3.532004562,3.582760705,0.2660969211,38.73644695,282.560365,5.577798861,1.404869252,3.562026553,3.691446981,0.6917411327,74.83882941,284.9621242,flat,P8,freeplay
6568,12,505.6125,142.5,1216743.81,46754,40449,5.365384615,1.634615385,3.614083327,3.605050505,0.5527631551,67.49234908,289.1266662,5.843108504,1.108843537,3.491119713,3.416300074,1.144413098,91.64291415,279.289577,flat,P8,freeplay
6496,31,542.975,158.5,1240021.164,64466,43438,5.244897959,1.914772727,3.684810034,3.77581655,0.392443694,45.65992044,294.7848027,5.63410302,1.193889542,3.440976155,3.368282124,1.077978029,91.16551074,275.2780924,flat,P8,freeplay
6725,24,420.9625,154,639819.3277,45926,33677,4.562874251,2.123577236,3.599813073,3.611572536,0.3003461755,47.73222038,287.9850458,5.630967742,1.107905983,3.398437061,3.414015571,1.035448191,92.64318356,271.8749649,flat,P8,freeplay
6711,25,485.725,164,1005189.873,55671,38858,5.76,1.501362398,3.637987683,3.521432945,0.4719362627,64.09612066,291.0390147,5.878968254,1.163487738,3.378592179,3.383539823,1.063017989,90.84889781,270.2873743,flat,P8,freeplay
1108,60,388.9125,203.5,118703.2454,35919,31113,4.766666667,1.973684211,3.513000341,3.552095517,0.3128160566,46.88331178,281.0400272,5.666666667,1.226325758,3.434810914,3.312776611,0.7492870738,79.27867294,274.7848731,flat,P8,freeplay
1110,75,409.7625,239.5,119374.9176,36109,32781,4.746666667,2.1328125,3.585692155,3.546385991,0.3111927507,47.72681357,286.8553724,5.797195254,1.255234297,3.417217768,3.483295019,0.765434514,77.40961329,273.3774214,flat,P8,freeplay
1156,54,428.675,239.5,127833.9943,36836,34294,5.009345794,2.138888889,3.595686436,3.64941232,0.2810155353,45.23604424,287.6549149,5.474242424,1.557692308,3.443828309,3.390968319,0.7822260262,71.81646516,275.5062647,flat,P8,freeplay
1180,107,437.9625,245,123794.7707,36420,35037,4.938053097,2.206185567,3.612175333,3.666171572,0.352809508,51.05449559,288.9740266,5.566320646,1.368809273,3.500345192,3.533922306,0.6938289178,75.2597696,280.0276153,flat,P8,freeplay
2180,50,411.025,220,157490.7589,37928,32882,4.650526316,1.723880597,3.542777085,3.624039939,0.2905628986,42.34872031,283.4221668,5.547169811,1.274401473,3.581325455,3.666666667,0.8793154478,81.73703832,286.5060364,flat,P8,freeplay
1184,63,403.2375,234,120355.3733,35399,32259,4.654008439,1.997150997,3.513267971,3.531175639,0.3486387197,47.18120876,281.0614377,5.787698413,1.157782516,3.579006036,3.601121385,0.8018957213,85.14055954,286.3204829,flat,P8,freeplay
7085,40,484.875,221,685313.5791,46095,38790,5.075,2.269784173,3.612919394,3.613281802,0.2938048639,44.45087763,289.0335515,5.773095624,1.221348315,3.631876534,3.63189823,0.8803663,83.07047515,290.5501227,flat,P8,freeplay
3937,40,427.725,206,272955.7715,39542,34218,4.905660377,1.931174089,3.547540399,3.530841724,0.3371276693,47.09094792,283.803232,5.785585586,1.351782364,3.621457935,3.679088192,0.9711740765,89.67256706,289.7166348,flat,P8,freeplay
1167,56,403.5875,218.5,117156.2454,35138,32287,5.468599034,2.484224966,3.688550162,3.640599839,0.2715477891,42.81086826,295.084013,5.357142857,1.403115871,3.427760908,3.478671775,0.7768317417,90.31719838,274.2208727,flat,P8,freeplay
5282,88,483.7375,247,417431.791,45740,38699,4.93006993,1.702970297,3.493703543,3.55530011,0.2730574477,44.28835322,279.4962834,5.708133971,1.224946695,3.49233348,3.474475191,0.7705857005,80.45251544,279.3866784,flat,P8,freeplay
7071,75,588.325,231.5,1264830.931,60328,47066,5.417112299,1.7,3.623046794,3.628118081,0.3948778713,52.60664579,289.8437435,5.582974138,1.397209302,3.523671578,3.470963035,0.8001770167,87.69991119,281.8937263,flat,P8,freeplay
4765,22,474.8875,242,377293.696,43698,37991,5.366666667,1.97752809,3.549156604,3.54268138,0.2916053118,47.06256693,283.9325283,5.741863075,1.372853186,3.51749057,3.614400585,0.7916054438,77.74604208,281.3992456,flat,P8,freeplay
3992,34,440.3,197,314493.7823,43717,35224,5.294117647,2.210526316,3.566772461,3.563764643,0.4902356754,61.52347084,285.3417969,5.886838868,1.275808937,3.631538688,3.630755396,0.9414112136,88.7658352,290.5230951,flat,P8,freeplay
6480,8,579.1375,180.5,1240646.88,56200,46331,5.060773481,1.919354839,3.548720977,3.578703704,0.4405315493,56.63513235,283.8976781,5.47815534,1.196537678,3.45963073,3.468634189,0.943503117,96.69462858,276.7704584,flat,P8,freeplay
6823,17,558.7125,191.5,1145876.486,58175,44697,6,2.182926829,3.611094571,3.627714726,0.4942856196,55.76695044,288.8875657,5.790560472,1.071721311,3.554647736,3.625390869,1.025103612,92.19467382,284.3718189,flat,P8,freeplay
6992,50,1016.4625,228.5,3129183.821,106854,81317,4.569014085,1.694915254,3.439135686,3.489942973,0.2830694154,44.62334235,275.1308549,5.6875,1.207293666,3.62960174,3.633650794,0.8687018687,81.69106572,290.3681392,flat,P8,freeplay
6945,56,536.2,265.5,725866.238,46653,42896,4.621857923,1.857142857,3.52522342,3.548052225,0.2731706696,41.863297,282.0178736,5.700122399,1.508903468,3.488613201,3.420321079,0.8307040904,80.50533834,279.089056,flat,P8,no
