max,min,mean,median,var,totalvar,auc,Xmax,Xmin,Xmean,Xmedian,Xvar,Xtotalvar,Xauc,Ymax,Ymin,Ymean,Ymedian,Yvar,Ytotalvar,Yauc,subject,filecount,gesture
6922,34,922.75,218,3206807.734,104027,73820,5.176165803,1.776859504,3.471851905,3.563037022,0.4512598124,56.29736679,277.7481524,5.466246057,1.110497238,3.606676007,3.667408907,0.9205528355,88.21189303,288.5340805,1,8,tickle
3522,21,425.375,172,362726.8196,44861,34030,5.005988024,2.010224949,3.453387148,3.499384826,0.4495101897,61.30571116,276.2709719,5.771712159,1.141843972,3.530547971,3.729619565,1.132480858,95.96185402,282.4438377,1,8,tickle
7057,32,1160.075,224.5,4109115.741,126387,92806,5.659090909,1.666666667,3.525902523,3.558660356,0.4853043106,59.18294084,282.0722018,5.912868633,1.285185185,3.671000258,3.659324464,1.237653682,108.7891346,293.6800206,1,8,tickle
6916,39,705.65,200,1993278.559,68372,56452,4.832552693,1.657657658,3.549042388,3.50347875,0.4110333638,56.74206816,283.9233911,5.895989975,1.303303303,3.534293015,3.607738095,1.010756168,94.9866182,282.7434412,1,8,tickle
6329,16,1347.4125,1030,1793917.005,70807,107793,5.642857143,2.338487973,3.707546129,3.683025738,0.1456952138,20.73645285,296.6036903,5.422394678,1.105479452,2.558646401,2.022821529,0.8201203268,50.7044538,204.6917121,10,1,constant
6490,899,1560.6625,1056,1483840.125,71336,124853,4.008695652,3.225938967,3.690581463,3.70231643,0.01552362302,10.31846935,295.246517,4.239441931,1.613479263,2.259369062,2.010193365,0.3184414155,35.44853827,180.749525,10,1,constant
6454,937,1465.025,1057,1237742.43,63327,117202,3.917877448,3.136300417,3.66441755,3.691765442,0.0218704257,12.63967515,293.153404,4.13251073,1.623188406,2.233887442,2.00670759,0.2749662586,38.06539093,178.7109954,10,1,constant
6644,892,1621.1125,1102,1651906.101,73756,129689,3.985345838,3.169456067,3.690174319,3.69024743,0.01986664806,11.49162902,295.2139456,4.14258962,1.574914592,2.277869665,2.030474771,0.310580492,44.16741007,182.2295732,10,1,constant
5663,350,925.4375,636,593724.0214,50749,74035,4.368298368,2.685925926,3.88023628,3.947240248,0.08663381205,21.79090037,310.4189024,4.957116788,1.684247539,3.132092304,3.073915253,0.3904504474,55.54636151,250.5673844,10,2,constant
4939,310,874.075,657,373529.2601,47603,69926,4.68372093,2.645833333,3.828463221,3.859335748,0.1096132246,26.65229676,306.2770577,4.977928693,1.573464912,3.178017126,3.097615144,0.3997966912,54.53579068,254.2413701,10,2,constant
1551,316,807.225,656,140986.4297,38263,64578,4.471890971,2.684108527,3.959638921,4.013521271,0.117543166,27.97445078,316.7711137,4.651597818,1.621905476,3.082432186,3.105403099,0.3180002337,47.04035186,246.5945748,10,2,constant
1745,337,818.5875,693.5,140297.7138,37880,65487,4.493874919,2.842584167,3.793610271,3.859698732,0.1246505407,31.43381377,303.4888217,4.855577689,1.867794005,3.270896366,3.240095221,0.3490690461,53.51327922,261.6717093,10,2,constant
6568,113,626.9875,294,1074844.671,57663,50159,5.787072243,2.959026889,4.402441324,4.38593767,0.3225314879,52.56882704,352.1953059,5.39217653,1.278221209,3.121858847,3.021703297,0.6410136441,68.9205209,249.7487078,10,3,constant
7082,122,933.55,323.5,2498158.504,93620,74684,5.575,3.189016603,4.352771471,4.351477329,0.2677334021,44.23128236,348.2217177,5.384318766,1.446153846,3.272753006,3.231257644,0.5943540209,58.73792899,261.8202404,10,3,constant
6994,135,767.9875,365,1512249.937,58016,61439,5.517647059,3.177322075,4.487984621,4.621600263,0.3424205506,57.29771309,359.0387697,5.242795831,1.612385321,3.448065011,3.375430654,0.5326420463,57.90488173,275.8452009,10,3,constant
6717,123,665.275,314.5,1174117.594,59195,53222,5.975609756,3.34264232,4.498997637,4.525788036,0.3590570285,59.02331577,359.919811,5.178977273,1.275534442,3.256886633,3.243753689,0.5147929362,63.31578335,260.5509306,10,3,constant
7645,350,1078.925,589.5,1969378.804,73452,86314,4.542372881,2.951016636,3.705276606,3.731506245,0.100410881,26.30760321,296.4221285,4.994408946,2.062027231,3.685286862,3.719487692,0.377556499,52.96785117,294.822949,10,4,constant
7687,305,1206.6375,645,2564194.082,73829,96531,4.398814564,2.969026549,3.718930123,3.717087506,0.07329036594,21.54577539,297.5144098,5.191215854,1.702051282,3.615352673,3.619287392,0.3981146081,50.58828536,289.2282138,10,4,constant
7768,359,1096.2125,702,1488155.613,60820,87697,4.3975,2.701186624,3.821373129,3.861905743,0.08881903518,25.23792265,305.7098503,5.216505895,1.784244857,3.637179122,3.670557066,0.4058999799,52.15078746,290.9743298,10,4,constant
7482,383,988.2,690.5,1129239.656,61463,79056,4.722689076,2.907867495,3.970941152,4.003795787,0.1163050261,29.89814094,317.6752921,4.82490566,1.938682816,3.623641142,3.696261311,0.2999217204,50.30561606,289.8912914,10,4,constant
7432,369,1867.8125,1328.5,3712165.952,110751,149425,4.852080123,3.21791559,3.974490142,3.968260456,0.1273721702,23.93875259,317.9592114,5.171548117,1.948891904,3.575508525,3.711080932,0.7357353389,55.17811429,286.040682,10,5,constant
7805,462,1799.4,1413.5,2910744.294,103747,143952,4.699356913,3.475,3.972506237,3.926263568,0.06476258696,19.57838626,317.800499,5.14759887,2.001335708,3.431773326,3.495607536,0.7742690665,41.98376148,274.5418661,10,5,constant
6968,1231,2046.375,1535.5,1817550.161,72012,163710,4.100117096,3.42798913,3.895322193,3.918207669,0.01600452266,10.91391785,311.6257754,4.119486623,1.773400936,2.714636601,2.606662764,0.1838456447,34.99295971,217.1709281,10,5,constant
7650,1253,1883.525,1548.5,1198419.898,55026,150682,4.096676737,3.413465883,3.834826778,3.85556271,0.01994740788,12.89822334,306.7861422,4.240824992,2.080739738,2.75487959,2.619631118,0.2297933415,34.08374839,220.3903672,10,5,constant
6364,9,456.3,93,958875.757,58681,36504,6,1.932330827,3.81851849,3.769265777,0.5516681164,65.72688019,305.4814792,5.786621507,1,3.310568269,3.22288961,1.007924551,85.37813239,264.8454615,10,6,constant
6687,1,686.75,86,2231083.253,86295,54940,6,1,3.45977967,3.418430368,0.8947011771,79.34847643,276.7823736,5.786647315,1,3.339050345,3.359417696,1.26210936,94.25784744,267.1240276,10,6,constant
6814,4,911.2,103.5,3068372.289,92382,72896,5.96,1.461254613,3.505990044,3.50980622,0.8126331448,75.70292171,280.4792035,5.696808511,1.106469003,3.352475037,3.383824217,1.302894706,93.76478505,268.198003,10,6,constant
6639,1,873.3125,118.5,2944600.04,85776,69865,5.5,1,3.500492982,3.571293282,0.832988894,81.12339138,280.0394386,5.758942457,1.015695067,3.273151518,3.20688394,1.169802584,105.561275,261.8521214,10,6,constant
7434,302,1184.5625,756.5,2062170.3,78472,94765,4.932515337,2.714285714,4.026849014,4.064842209,0.1743849291,38.09565478,322.1479211,5.488188976,2.104420243,3.683183582,3.71621036,0.3234197519,45.13550039,294.6546866,10,7,constant
6547,500,1051.3625,743.5,839811.3226,54711,84109,4.951191827,3.173587474,4.06009247,4.070784785,0.1385975872,28.73245791,324.8073976,5.095,1.907049608,3.783810226,3.772303506,0.2691386353,41.97407907,302.704818,10,7,constant
6852,375,1544.3,836,2868643.909,102729,123544,4.942470389,3.315922494,4.021653854,4.02505785,0.109635278,27.54088282,321.7323084,5.233419023,2.101716465,3.822323989,3.829416454,0.3323168052,47.24489368,305.7859191,10,7,constant
7436,270,1039.1125,652,1858414.278,71372,83129,4.866220736,2.62550882,3.990290423,4.026809955,0.1468555191,31.54162824,319.2232338,5.247895945,1.456651719,3.568910149,3.659599392,0.4624465874,57.06155375,285.5128119,10,7,constant
2782,1460,2008.425,1884.5,131287.893,37148,160674,4.332876712,3.463044347,3.841454306,3.821236908,0.02584048725,12.49045981,307.3163444,3.219194313,1.508786269,2.273681891,2.193975155,0.121361382,28.4338199,181.8945513,10,8,constant
7639,1601,2146.1375,1896.5,878852.1201,51709,171691,4.222385321,3.454122031,3.921361099,3.961538016,0.02882532957,15.86989413,313.708888,3.599396581,1.706487342,2.275793659,2.138595181,0.1436986179,28.05950286,182.0634927,10,8,constant
2572,1407,1868.725,1762,107853.9487,33182,149498,4.234385061,3.626872659,3.977326528,3.966365181,0.01781891676,10.98375637,318.1861223,3.31402439,1.781725888,2.325618306,2.201482762,0.1265782584,29.42984013,186.0494645,10,8,constant
2577,1319,1761.1875,1626.5,117406.9644,33932,140895,4.307816277,3.478353821,3.939189385,3.972875413,0.02648357572,13.53210321,315.1351508,3.207337181,1.624343257,2.268354793,2.200629593,0.1059352678,27.54936708,181.4683834,10,8,constant
6073,0,727.875,22,2580917.604,91435,58230,6,0,2.947464759,3.539120728,2.745343068,150.6675788,235.7971807,5.796943231,0,2.691072678,3.003169572,3.219906617,146.4831991,215.2858143,10,1,no
6067,0,318.275,13.5,728473.3665,39734,25462,6,0,2.341247267,2.902938765,3.323884103,178.8630308,187.2997814,6,0,2.526703041,2.678686266,4.387749393,203.3671504,202.1362433,10,1,no
2008,0,253.4,21.5,178841.2051,33534,20272,6,0,2.897885346,3.163909518,3.419275138,157.2015852,231.8308277,6,0,2.751893169,2.75872093,3.82421071,180.8757697,220.1514535,10,1,no
5792,0,558.2,20.5,1676676.719,62604,44656,6,0,2.759079933,3.045454545,3.033497901,150.0687221,220.7263946,6,0,2.675026333,3,3.621897381,156.2781124,214.0021066,10,1,no
6237,0,459.0375,34.5,1383734.872,61548,36723,6,0,3.190305127,3.333333333,2.36841686,120.9181347,255.2244101,6,0,2.932865506,3,2.901751555,147.9783252,234.6292405,10,2,no
5932,0,568.425,21.5,1735453.766,77147,45474,6,0,2.940009005,3.511513464,2.894426098,152.9198787,235.2007204,6,0,2.73789794,2.754349627,3.239369311,157.1137275,219.0318352,10,2,no
6130,0,524.3375,30.5,1658418.91,69032,41947,6,0,3.070988568,3.461910478,2.757010025,164.591915,245.6790854,6,0,2.702215007,3,2.740813005,150.9847293,216.1772006,10,2,no
5878,0,561.5125,41.5,1605228.911,66893,44921,6,0,2.964795139,3.181800506,2.846559219,144.5498949,237.1836112,6,0,2.6395494,2.5125,2.887706609,170.0677748,211.163952,10,2,no
7293,68,1008.6125,334.5,2831207.81,87469,80689,4.460526316,2.284153005,3.581349738,3.667574813,0.2120095037,35.00268749,286.5079791,5.187735849,1.418230563,3.452545925,3.425502152,0.7502183942,76.30816254,276.203674,10,3,no
1614,55,414.1375,212,135952.5252,38264,33131,4.816901408,2.188034188,3.492649588,3.392445005,0.3298822207,46.44249998,279.4119671,5.677764566,1.371331828,3.537496938,3.52651449,0.77728209,82.00347124,282.999755,10,3,no
1951,48,454.9375,282.5,154018.0593,40887,36395,4.505747126,2.393743258,3.548282458,3.55460373,0.2228791553,44.29597356,283.8625966,5.653721683,1.244670992,3.577421651,3.632539358,0.7631100036,81.85295669,286.1937321,10,3,no
1266,77,441.8375,266.5,134983.353,38138,35347,4.873903509,1.52688172,3.544161675,3.591371951,0.3697122892,55.20924914,283.532934,5.187372709,1.133518776,3.468058031,3.495336695,0.72693131,79.45595794,277.4446425,10,3,no
6822,19,422.5875,147.5,697790.7264,43545,33807,5.222222222,1.611111111,3.517699107,3.603030303,0.462000054,58.86264211,281.4159285,5.631710362,1.097178683,3.363383455,3.364937593,1.127910979,97.66677797,269.0706764,10,4,no
1071,22,320.175,121,124709.0576,36493,25614,5.01754386,2.090909091,3.688336423,3.698783557,0.4832376879,67.96338745,295.0669138,5.833114323,1.103626943,3.387529135,3.39809322,1.007638017,81.19765067,271.0023308,10,4,no
6755,18,553.55,129,1424156.2,69505,44284,4.805825243,1.62,3.598776886,3.713618936,0.4468169506,56.60613097,287.9021509,5.86407767,1.130434783,3.359653743,3.354040404,1.133878219,101.632489,268.7722995,10,4,no
6833,12,442.0875,132.5,695416.3087,51251,35367,4.739130435,1.407407407,3.639246246,3.744764801,0.322225133,50.96203486,291.1396997,5.143360752,1.092206367,3.196141545,3.24537037,0.9478740164,87.09122178,255.6913236,10,4,no
6668,1,996.9375,102,3385180.895,127394,79755,5.714285714,1.082191781,3.457540194,3.493194444,0.7695441133,73.59439187,276.6032155,6,1.342465753,3.536790197,3.485823755,1.213223382,102.3634914,282.9432157,10,5,no
6663,5,630.4625,83,1967147.416,76434,50437,5.878787879,1,3.622380576,3.612155475,0.8621742432,86.7174939,289.7904461,5.962264151,1,3.174096397,3.206879362,1.348209036,116.0173908,253.9277117,10,5,no
6586,12,644.1,146,1900066.775,67449,51528,5.583333333,1.810810811,3.533586928,3.548731382,0.8773563515,89.64665272,282.6869542,5.585509688,1.117777778,3.230115184,3.005454545,1.138089779,100.1229041,258.4092147,10,5,no
5748,39,1282.775,224.5,3577861.493,128299,102622,4.984771574,2.031700288,3.460665513,3.567498815,0.3608509348,50.74880039,276.853241,5.315931109,1.026236125,2.911937699,2.840584416,1.116785983,93.55095104,232.9550159,10,5,no
6952,19,946.1375,181.5,3147148.069,104448,75691,6,1.7,3.651506072,3.681812662,0.5220605597,56.08017403,292.1204858,5.642633229,1,3.200927925,3.228154806,1.059167555,87.7890787,256.074234,10,6,no
6771,28,495.025,151,829011.9487,50280,39602,4.956521739,2.065789474,3.513060764,3.546164773,0.4525402447,62.62945534,281.0448611,5.830039526,1.246609125,3.348584901,3.176651554,1.035705781,84.72053596,267.8867921,10,6,no
6970,23,638.9,168,1758737.686,72289,51112,5.131868132,2.168367347,3.64498819,3.650310782,0.2989418834,47.70708066,291.5990552,5.558002937,1.062305296,3.249752248,3.200740473,0.9426659603,93.08478009,259.9801799,10,6,no
7101,19,918.75,189.5,3224549.051,101004,73500,4.933333333,2.199376947,3.566572773,3.61665278,0.3758497214,54.15941458,285.3258219,5.75226978,1.187946885,3.314786405,3.410347551,0.9340966476,84.23347691,265.1829124,10,6,no
7007,1032,1564.4,1226,1125751.813,48286,125152,4.200114679,3.080758427,3.587681221,3.577549646,0.03351601444,15.0226916,287.0144976,4.180933852,1.650786089,2.396779447,2.166864799,0.2805861647,41.29942058,191.7423557,10,7,no
7357,972,1706.4,1215,1780072.522,75078,136512,3.915762274,3.067443286,3.567731664,3.586960128,0.02527629206,13.58296356,285.4185331,4.031117124,1.589717224,2.386301424,2.193259495,0.27176788,38.10381289,190.9041139,10,7,no
2047,978,1312.75,1161.5,97944.97468,32402,105020,4.0444553,3.171849427,3.57974216,3.584779183,0.02009833233,11.3847548,286.3793728,3.702717102,1.716170005,2.315157522,2.132220889,0.2160609198,37.83527529,185.2126017,10,7,no
7053,968,1437.8,1168.5,635465.5797,43927,115024,4.187333688,3.066622252,3.590259926,3.581515769,0.03295169919,14.27724839,287.2207941,4.257106918,1.592026215,2.300233497,2.140377185,0.2442463531,39.57057162,184.0186798,10,7,no
6713,0,788.55,88.5,2652344.251,94544,63084,6,0,3.371069601,3.457119116,1.131805319,82.78769924,269.6855681,5.926199262,0,3.269212076,3.389107431,1.702362815,119.1034049,261.5369661,10,1,pat
6594,2,598.825,94.5,1610622.678,63822,47906,5.629032258,1.5875,3.48404798,3.564377292,0.7177458469,74.99104431,278.7238384,5.984662577,1.294494238,3.386456418,3.35508108,1.220952215,94.74748127,270.9165135,10,1,pat
6528,0,1161.3125,123,4135960.85,123479,92905,5.073170732,0,3.534708272,3.574342806,0.5670790349,59.65745332,282.7766618,5.94966443,0,3.357986025,3.399063665,1.319914861,98.78033316,268.638882,10,1,pat
6438,0,704.9125,71.5,2034567.98,91972,56393,5.732394366,0,3.363440425,3.602304721,1.160696935,93.31617154,269.075234,6,0,3.320195909,3.230676329,1.549717575,115.2807435,265.6156727,10,1,pat
7694,81,960.3625,564.5,1948236.639,71833,76829,4.861363636,2.319526627,3.318827216,3.309419421,0.2266391087,34.27239584,265.5061773,5.486270023,1.655137335,3.789226324,3.797876714,0.9818914339,66.23218168,303.1381059,10,2,pat
7482,79,769.9375,267.5,2078580.794,84319,61595,4.790358744,2.196327684,3.483954192,3.522878887,0.2967184202,44.02942048,278.7163353,5.556840077,1.528350515,3.510864255,3.478819209,0.7543595233,76.63052273,280.8691404,10,2,pat
1164,58,418.375,229.5,128562.1108,36796,33470,4.580874873,1.725609756,3.497209291,3.495216493,0.3373993699,46.74866463,279.7767433,5.65503876,1.24822695,3.450731378,3.405310498,0.8200738534,80.78496454,276.0585102,10,2,pat
7152,55,590.6875,229,1228390.091,63177,47255,5.421052632,2.246433204,3.591048206,3.632451384,0.3714410813,48.56826131,287.2838564,5.18153527,1.150849151,3.471057447,3.542811694,0.7845281334,85.64597182,277.6845958,10,2,pat
7627,71,856.975,436,2149564.708,74104,68558,4.394495413,1.99103139,3.333702343,3.268518519,0.3162646358,46.40275156,266.6961874,5.679768786,1.216129032,3.475368718,3.455503337,0.6591574835,68.26813669,278.0294974,10,3,pat
6841,32,659.5625,227,1439020.123,67984,52765,5.608108108,2.063291139,3.511985305,3.528425832,0.3491707809,44.83133472,280.9588244,5.941320293,1.103061224,3.32763224,3.352195205,0.8263542529,87.389881,266.2105792,10,3,pat
7143,31,573.1125,234,971465.6707,50950,45849,4.74717833,1.559366755,3.475557223,3.472037876,0.2769712889,46.7672788,278.0445778,5.814323607,1.153034301,3.471552915,3.43483871,0.8841928301,87.96835219,277.7242332,10,3,pat
6943,27,895.725,265.5,2551800.987,91084,71658,4.808,1.657754011,3.617615767,3.596663565,0.3266549437,47.21701664,289.4092613,5.837209302,1.266122449,3.281319929,3.190706041,0.9451990758,82.81156964,262.5055943,10,3,pat
7099,1001,1567.1125,1312.5,705745.8226,42966,125369,4.102911647,3.054534677,3.515978269,3.522552796,0.03526149367,15.15773367,281.2782616,4.278712158,1.715269086,2.475315384,2.288242059,0.2638380201,36.7518868,198.0252307,10,4,pat
5009,1014,1542.1625,1345.5,314640.1378,42245,123373,3.95,3.052304505,3.541610767,3.55450311,0.02560762342,11.10306341,283.3288613,4.08344979,1.578864971,2.428832865,2.291098392,0.2244762139,37.98031032,194.3066292,10,4,pat
6748,1063,1551.75,1330.5,699712.5443,49082,124140,4.153529109,3.070185963,3.558920695,3.560627653,0.03584860223,15.73330005,284.7136556,3.555555556,1.809838032,2.367550772,2.242146411,0.1558571417,34.19326971,189.4040617,10,4,pat
7417,1018,1702.2875,1361,1104366.182,60505,136183,3.910629297,2.922141119,3.538246082,3.571941008,0.033840683,12.48338741,283.0596866,4.18011257,1.626687435,2.359640018,2.213724155,0.2596494981,40.1299262,188.7712014,10,4,pat
4527,50,617.625,432,351998.3133,42142,49410,4.564528899,1.617801047,3.593743714,3.55697061,0.3786285027,41.79850826,287.4994971,5.453164557,1.12565445,3.551335084,3.624381188,0.6521039186,67.79083661,284.1068067,10,5,pat
6077,72,821.4625,656,845356.7581,58953,65717,4.725714286,2.175405148,3.536112299,3.496391487,0.262570038,34.04907194,282.8889839,5.438679245,1.407058824,3.470801723,3.512202821,0.499847108,56.84638805,277.6641378,10,5,pat
3369,31,677.8875,588,306399.1897,42026,54231,4.861111111,1.897119342,3.27662796,3.204233261,0.3838446782,43.85670891,262.1302368,5.392504931,1.336179296,3.49772213,3.525898468,0.5225034244,64.01401795,279.8177704,10,5,pat
1780,52,697.2,664.5,229509.9848,38793,55776,4.664739884,1.89435337,3.24475768,3.200374934,0.2522707135,30.04311427,259.5806144,5.571578947,1.723893805,3.777353106,3.823449739,0.5230474294,62.80136071,302.1882485,10,5,pat
7311,1106,2248.9125,1412,2889842.764,113236,179913,3.935278515,3.054924242,3.56357801,3.553029692,0.02113462902,12.18182408,285.0862408,4.349986783,1.75483559,2.627147525,2.339828831,0.4625922874,52.40677829,210.171802,10,6,pat
7753,1025,2103.2375,1408,2981616.664,109325,168259,3.898296837,3.326199262,3.59225141,3.586374648,0.01437507818,10.76595814,287.3801128,4.317180617,1.675784753,2.516480263,2.285409648,0.4032353564,49.98937691,201.3184211,10,6,pat
7515,993,1712.1375,1388,1440239.082,66203,136971,4.155181483,3.142079807,3.54200752,3.539752697,0.0257476728,11.78404015,283.3606016,4.260052832,1.647262647,2.481094161,2.310176088,0.2784618877,42.35018597,198.4875328,10,6,pat
7543,1059,1773.45,1283,1956946.63,65441,141876,3.962899051,3.024483917,3.584139287,3.576655441,0.02202878786,11.84790336,286.731143,3.818954248,1.641237113,2.453025778,2.279163812,0.2544669776,35.38691762,196.2420622,10,6,pat
6099,0,799.6875,35.5,2772976.319,83040,63975,6,0,3.525402019,3.757352941,2.405113772,109.0029749,282.0321616,6,0,2.99926769,3.016486148,2.480159524,131.1882945,239.9414152,10,7,pat
6130,0,438.0375,23.5,1240700.188,60354,35043,6,0,3.17469964,3.434375,3.020524446,153.7585746,253.9759712,6,0,2.851120991,3,3.401213037,165.12516,228.0896793,10,7,pat
6104,0,473.675,33,1245902.475,56490,37894,6,0,2.971594491,3.456155561,3.346240107,167.0441587,237.7275593,6,0,2.685274629,3,3.543812768,182.6426116,214.8219703,10,7,pat
6129,0,745.5,30,2357677.038,90408,59640,6,0,3.116272029,3.36144309,2.471715158,125.410132,249.3017623,6,0,2.901902502,3,2.925457915,149.5266427,232.1522002,10,7,pat
6007,0,826.0125,766,901832.1897,56231,66081,6,0,3.347067673,3.612973392,1.26029551,78.32632756,267.7654139,6,0,2.865147242,2.66441588,1.833153682,100.6395094,229.2117794,10,8,pat
1750,0,767.3125,914.5,300025.9897,31909,61385,6,0,3.352915028,3.641674671,1.349658519,78.78066212,268.2332022,6,0,2.477942314,2.041769738,1.728072295,95.05239675,198.2353851,10,8,pat
6042,0,1095.675,975,1527549.032,63367,87654,6,0,3.02390793,3.610049218,1.691906179,70.20653744,241.9126344,6,0,2.375229601,2.026056835,1.757020949,87.79862244,190.0183681,10,8,pat
6612,0,1142.8625,940,1875965.133,71662,91429,4.962962963,0,3.202740624,3.618299448,1.228413036,50.88329281,256.2192499,5.815831987,0,2.356119155,2.013042954,1.50680291,102.6454143,188.4895324,10,8,pat
6705,0,722.7625,96,2295604.158,92485,57821,6,0,3.374111812,3.56359942,1.041955713,84.80046174,269.9289449,6,0,3.195439566,3.15960452,1.60376455,109.0784655,255.6351653,10,1,rub
6563,0,511.7875,93,1437003.461,63293,40943,6,0,3.311350444,3.446913874,1.036958597,80.33780738,264.9080356,6,0,3.262577859,3.287878788,1.3307416,107.122019,261.0062287,10,1,rub
6847,0,1114.5,154,4090823.747,111701,89160,6,0,3.306237423,3.548809524,1.030357045,81.58034842,264.4989938,6,0,3.333318673,3.370034923,1.571096441,105.9589059,266.6654938,10,1,rub
6454,0,762.275,85,2341154.582,96822,60982,5.285714286,0,3.432014344,3.597411343,0.8093925946,81.18102172,274.5611475,6,0,3.466859345,3.508475364,1.603574707,103.8962012,277.3487476,10,1,rub
7066,67,757.0125,539,867245.0758,54919,60561,5.484042553,2.175925926,3.638585864,3.595208655,0.3835096204,41.55320257,291.0868691,5.834770115,1.078285182,3.394220078,3.463045072,1.68428169,63.46536099,271.5376063,10,2,rub
7241,35,860.425,497.5,1780838.146,71336,68834,4.445571956,2.483552632,3.443114506,3.349957123,0.2028747718,32.48226701,275.4491605,5.616170213,1.283433134,3.352690359,3.336782412,1.279755169,66.89759345,268.2152287,10,2,rub
7435,71,1016.6875,600.5,2084935.61,72024,81335,5.283687943,1.904109589,3.322071317,3.360950457,0.3086910548,43.95616129,265.7657054,5.765108324,1.126082772,3.446437163,3.347510823,1.507375774,68.95609821,275.714973,10,2,rub
6845,64,865.3625,596,1260985.728,61720,69229,5.173333333,2.198979592,3.345277334,3.362745875,0.3555565301,42.57288422,267.6221867,5.548689139,1.252293578,3.471980392,3.579350023,1.091491974,64.15506551,277.7584314,10,2,rub
7481,1189,1942.875,1762,950375.9842,57001,155430,3.959696539,3.064136825,3.497035899,3.485695195,0.04101284879,12.78568212,279.7628719,3.983129935,1.565807327,2.53248536,2.265410346,0.502690344,32.64886116,202.5988288,10,3,rub
8036,1237,2100.825,1865,1255920.121,57763,168066,3.850998464,2.958290422,3.476430796,3.508520669,0.03627970139,10.48433528,278.1144637,4.412850812,1.614401858,2.823938056,2.870769488,0.6104011432,31.15276621,225.9150445,10,3,rub
2780,1190,1763.725,1667,151565.3665,33290,141098,3.959981387,2.984110712,3.460695917,3.450982347,0.04926713618,11.73864898,276.8556733,4.226200505,1.779652605,2.852679555,2.993873551,0.4939671365,29.79682817,228.2143644,10,3,rub
7578,267,2028.125,1692.5,1791539.453,59832,162250,3.919605078,2.411533421,3.402675699,3.44419285,0.06096875396,17.2436197,272.2140559,5.150730412,1.556945643,2.8084161,2.749275362,0.7393762348,41.40168034,224.673288,10,3,rub
3828,103,890.2875,729,500371.1441,44811,71223,4.957142857,1.761384335,3.346745045,3.378931142,0.2338955495,32.26492748,267.7396036,5.425892857,1.132969035,3.606264651,3.639543758,1.358022503,74.32261237,288.5011721,10,4,rub
7923,125,1125.875,712.5,2745169.579,82754,90070,4.779141104,2.581227437,3.570767807,3.565795554,0.1935020296,29.64296023,285.6614245,5.470627954,1.087633885,3.551834302,3.461752137,1.111715038,74.12952954,284.1467442,10,4,rub
2013,101,776.575,697.5,221230.0449,36168,62126,5.098360656,2.377952756,3.570661126,3.568175855,0.2439488314,38.9086921,285.6528901,5.603517186,1.614173228,3.646684154,3.768456775,1.173986226,64.47822427,291.7347323,10,4,rub
4171,43,805.025,667.5,412045.3158,46733,64402,4.720930233,1.9875,3.418434948,3.439884317,0.2815579323,38.94001721,273.4747959,5.504256385,1.308263695,3.547308513,3.523725304,1.337807255,71.97611463,283.784681,10,4,rub
7534,174,1414.9375,1169.5,2150697.958,85368,113195,4.525628141,2.487179487,3.484099361,3.512003215,0.1992963184,22.70669919,278.7279489,5.543017207,1.250985545,3.670800385,3.772488105,1.952369433,56.42393683,293.6640308,10,5,rub
5928,276,960.475,760.5,628335.4424,45126,76838,4.176352705,2.470459519,3.33690836,3.317653484,0.1909366887,29.1666206,266.9526688,5.348033373,1.181333333,3.062214955,2.722707456,2.04238206,61.98321256,244.9771964,10,5,rub
6654,79,1061.625,842.5,1274706.212,64859,84930,4.719512195,2.422136422,3.41968161,3.404501014,0.2186505899,37.14805969,273.5745288,5.819354839,1.164556962,4.129949014,4.602301095,1.469910738,65.00033958,330.3959211,10,5,rub
5999,43,861.675,654,1077228.728,52372,68934,5.465116279,1.887058824,3.313426077,3.309110231,0.3347391367,36.83234199,265.0740861,5.476744186,1.079721362,3.316367869,3.330921464,1.827946059,73.69278188,265.3094295,10,5,rub
8027,1210,2253.7625,1895.5,2068931.399,77672,180301,3.997137405,3.074257426,3.591743846,3.6262764,0.03935064891,12.86373337,287.3395077,4.406482982,1.665745856,2.792342974,2.787329505,0.5123603903,29.21732659,223.3874379,10,6,rub
7542,1172,1806.9125,1592,564703.2454,46033,144553,4.100674157,3.115802171,3.583408045,3.576705411,0.03006684487,12.08750146,286.6726436,4.094078319,1.814014407,2.812629389,2.87440789,0.3345604006,32.51602437,225.0103511,10,6,rub
7832,1170,2146.6625,1771,1852863.391,75490,171733,3.992397138,3.128974474,3.548147148,3.591476179,0.03850542748,10.38415187,283.8517719,4.365818182,1.677876106,2.663442193,2.487672962,0.5234308905,30.0090422,213.0753754,10,6,rub
4364,1144,1789.475,1622,316217.088,42269,143158,4.12014652,3.236084453,3.624419141,3.629739599,0.02694160218,13.67773844,289.9535313,3.941533131,1.614538498,2.414581577,2.29268983,0.3228392866,31.80733746,193.1665262,10,6,rub
6703,89,1078.0875,576.5,2316005.119,93322,86247,4.568764569,2.189969605,3.285434336,3.219561853,0.2263038421,27.78061387,262.8347469,5.672369547,1,3.473626249,3.709723867,2.644490246,73.5475149,277.8900999,10,7,rub
6866,48,854.9375,454.5,1880575.831,66511,68395,4.875,2.654471545,3.646290655,3.687103175,0.1831156249,28.28445627,291.7032524,6,1.049079755,3.504645263,3.777212871,2.960542858,80.06646545,280.3716211,10,7,rub
